series,mmsi
17336,211857000
17337,211858000
17338,211859000
17339,211862000
17340,211873000
17341,211881000
17342,212031000
17343,212034000
17344,212046000
17345,212054000
17346,212060000
17347,212092000
17348,212103000
17349,212112000
17350,212116000
17351,212118000
17352,212139000
17353,212146000
17354,212161000
17355,212186000
17356,212217000
17357,212236000
17358,212257000
17359,212258000
17360,212273000
17361,212275000
17362,212276000
17363,212286000
17364,212287000
17365,212297000
17366,212330000
17367,212340000
17368,212372000
17369,212383000
17370,212384000
17371,212420000
17372,212425000
17373,212517000
17374,212526000
17375,212570000
17376,212572000
17377,212579000
17378,212593000
17379,212602000
17380,212615000
17381,212618000
17382,212619000
17383,212643000
17384,212645000
17385,212667000
17386,212669000
17387,212674000
17388,212682000
17389,212695000
17390,212696000
17391,212721000
17392,212728000
17393,212731000
17394,212734000
17395,212741000
17396,212755000
17397,212771000
17398,212773000
17399,212808000
17400,212835000
17401,212836000
17402,212839000
17403,212852000
17404,212854000
17405,212855000
17406,212865000
17407,212870000
17408,212876000
17409,212879000
17410,212903000
17411,212914000
17412,212915000
17413,212917000
17414,212919000
17415,212923000
17416,212925000
17417,212939000
17418,212942000
17419,212973000
17420,213440000
17421,213913000
17422,214180821
17423,214181608
17424,214181710
17425,215025000
17426,215028000
17427,215032000
17428,215037000
17429,215038000
17430,215039000
17431,215040000
17432,215042000
17433,215046000
17434,215047000
17435,215049000
17436,215051000
17437,215060000
17438,215061000
17439,215062000
17440,215080000
17441,215083000
17442,215113000
17443,215128000
17444,215142000
17445,215144000
17446,215153000
17447,215162000
17448,215163000
17449,215172000
17450,215175000
17451,215177000
17452,215178000
17453,215190000
17454,215193000
17455,215205000
17456,215209000
17457,215216000
17458,215222000
17459,215228000
17460,215234000
17461,215268000
17462,215286000
17463,215295000
17464,215297000
17465,215299000
17466,215305000
17467,215312000
17468,215317000
17469,215331000
17470,215338000
17471,215345000
17472,215346000
17473,215350000
17474,215361000
17475,215376000
17476,215387000
17477,215394000
17478,215438000
17479,215440000
17480,215454000
17481,215482000
17482,215512000
17483,215517000
17484,215522000
17485,215535000
17486,215539000
17487,215567000
17488,215571000
17489,215572000
17490,215599000
17491,215603000
17492,215606000
17493,215618000
17494,215632000
17495,215683000
17496,215713000
17497,215714000
17498,215720000
17499,215729000
17500,215733000
17501,215735000
17502,215738000
17503,215739000
17504,215760000
17505,215761000
17506,215796000
17507,215805000
17508,215839000
17509,215850000
17510,215852000
17511,215853000
17512,215865000
17513,215873000
17514,215904000
17515,215925000
17516,215946000
17517,215958000
17518,215971000
17519,215972000
17520,218023000
17521,218024000
17522,218025000
17523,218056000
17524,218066000
17525,218087000
17526,218092000
17527,218096000
17528,218107000
17529,218114000
17530,218143000
17531,218153000
17532,218160000
17533,218161000
17534,218292000
17535,218325000
17536,218352000
17537,218432000
17538,218433000
17539,218488000
17540,218490000
17541,218505000
17542,218507000
17543,218509000
17544,218534000
17545,218560000
17546,218575000
17547,218646000
17548,218670000
17549,218676000
17550,218701000
17551,218713000
17552,218722000
17553,218725000
17554,218726000
17555,218727000
17556,218730000
17557,218740000
17558,218743000
17559,218744000
17560,218754000
17561,218761000
17562,218764000
17563,219000219
17564,219007678
17565,219011207
17566,219011319
17567,219012959
17568,219015326
17569,219026000
17570,219041000
17571,219057000
17572,219088000
17573,219089000
17574,219097000
17575,219101000
17576,219111000
17577,219118000
17578,219128000
17579,219144000
17580,219146000
17581,219191000
17582,219194000
17583,219196000
17584,219212000
17585,219217000
17586,219219000
17587,219225000
17588,219233000
17589,219252000
17590,219257000
17591,219266000
17592,219268000
17593,219276000
17594,219296000
17595,219319000
17596,273896200
17597,273896300
17598,273896810
17599,273897100
17600,273897300
17601,273897700
17602,273897710
17603,273898100
17604,273898600
17605,273898610
17606,273898800
17607,273899000
17608,273899100
17609,273899200
17610,273899300
17611,273899500
17612,273899600
17613,273911100
17614,273912100
17615,273912200
17616,273914200
17617,273915000
17618,273917000
17619,274492856
17620,275019000
17621,275124000
17622,275171000
17623,275348000
17624,276388000
17625,276451000
17626,276458000
17627,276544000
17628,277073000
17629,277244000
17630,277267000
17631,277327000
17632,277330000
17633,277336000
17634,277375000
17635,277442000
17636,277481000
17637,2829
17638,302348424
17639,303026000
17640,303031000
17641,303072000
17642,303125000
17643,303130000
17644,303137000
17645,303144000
17646,303158000
17647,303159000
17648,303165000
17649,303190000
17650,303207000
17651,303231480
17652,303233000
17653,303244000
17654,303253000
17655,303267000
17656,303273000
17657,303275000
17658,303278000
17659,303284000
17660,303294000
17661,303295000
17662,303301000
17663,303303000
17664,303304000
17665,303308000
17666,303328000
17667,303336000
17668,303346000
17669,303349000
17670,303362000
17671,303396000
17672,303397000
17673,303398000
17674,303419000
17675,303426100
17676,303428000
17677,303429000
17678,303430000
17679,303442000
17680,303454000
17681,303457000
17682,303462000
17683,303465000
17684,303496000
17685,303502000
17686,303533000
17687,303539000
17688,303543000
17689,303544000
17690,303546000
17691,303547000
17692,303589000
17693,303591000
17694,303599000
17695,303628000
17696,303636000
17697,303643000
17698,303647000
17699,303648000
17700,303656000
17701,303667000
17702,303668000
17703,303669000
17704,303670000
17705,303672000
17706,303673000
17707,303674000
17708,303683000
17709,303684000
17710,303686000
17711,303845000
17712,303902000
17713,303925000
17714,303935000
17715,303935003
17716,303935004
17717,303935005
17718,303935006
17719,303938000
17720,303945000
17721,303979000
17722,303999000
17723,304010019
17724,304010148
17725,304010426
17726,304010508
17727,304010749
17728,304010766
17729,304010862
17730,304010885
17731,304010886
17732,304010898
17733,304010909
17734,304010936
17735,304010943
17736,304010988
17737,304011002
17738,304080796
17739,304081008
17740,304119000
17741,304128000
17742,304136000
17743,304140000
17744,304143000
17745,304145000
17746,304164000
17747,304170000
17748,304193000
17749,304198000
17750,304200000
17751,304211000
17752,304215000
17753,304218000
17754,304221000
17755,304242000
17756,304244000
17757,304251000
17758,304260000
17759,304277000
17760,304342000
17761,304343000
17762,304376000
17763,304377000
17764,304433000
17765,304438000
17766,304439000
17767,304460000
17768,304473000
17769,304475000
17770,304490000
17771,304496000
17772,304504000
17773,304513000
17774,304515000
17775,304521000
17776,304528000
17777,304532000
17778,304561000
17779,304563000
17780,304568000
17781,304580000
17782,304581000
17783,304597000
17784,304603000
17785,304611000
17786,304623000
17787,304631000
17788,304632000
17789,304641000
17790,304664000
17791,304694000
17792,304697000
17793,304702000
17794,304728000
17795,304743000
17796,304746000
17797,304780000
17798,304788000
17799,304798000
17800,304800000
17801,304803000
17802,304812000
17803,304868000
17804,304871000
17805,304873000
17806,304878000
17807,304882000
17808,304899000
17809,304904000
17810,304907000
17811,304909000
17812,304924000
17813,304930000
17814,304951000
17815,304954000
17816,304957000
17817,304967000
17818,304969000
17819,304977000
17820,304980000
17821,304994000
17822,304997000
17823,305007000
17824,305014000
17825,305023000
17826,305026000
17827,305051000
17828,305063000
17829,305065000
17830,305066000
17831,305075000
17832,305077000
17833,305078000
17834,305082000
17835,305087000
17836,305090000
17837,305093000
17838,305096000
17839,305097000
17840,305101000
17841,305110000
17842,305134000
17843,305142000
17844,305145000
17845,305147000
17846,305152000
17847,305153000
17848,305155000
17849,305159000
17850,305161000
17851,305168000
17852,305172000
17853,305177000
17854,305187000
17855,305200000
17856,305208000
17857,305209000
17858,305238000
17859,305240000
17860,305241000
17861,305244000
17862,305246000
17863,305249000
17864,305250000
17865,305252000
17866,305253000
17867,305266000
17868,305271000
17869,305276000
17870,305281000
17871,305293000
17872,305300000
17873,305315000
17874,305325000
17875,305333000
17876,305343000
17877,305345000
17878,305346000
17879,305347000
17880,305351000
17881,305358000
17882,354001000
17883,354004000
17884,354015000
17885,354022000
17886,354030000
17887,354039000
17888,354043000
17889,354056000
17890,354066000
17891,354070000
17892,354075000
17893,354076000
17894,354082000
17895,354084000
17896,354085000
17897,354102000
17898,354104000
17899,354110000
17900,354115000
17901,354123000
17902,354124000
17903,354127000
17904,354132000
17905,354134000
17906,354136000
17907,354149000
17908,354151000
17909,354154000
17910,354157000
17911,354165000
17912,354166000
17913,354171000
17914,354187000
17915,354191000
17916,354196000
17917,354199000
17918,354202000
17919,354209000
17920,354213000
17921,354214000
17922,354216000
17923,354219000
17924,354224000
17925,354228000
17926,354235000
17927,354236000
17928,354242000
17929,354247000
17930,354249000
17931,354250000
17932,354252000
17933,354260000
17934,354265000
17935,354267000
17936,354273000
17937,354280000
17938,354282000
17939,354283000
17940,354285000
17941,354286000
17942,354289000
17943,354290000
17944,354300000
17945,354322000
17946,354329000
17947,354338000
17948,354339000
17949,354342000
17950,354346000
17951,354357000
17952,354359000
17953,354360000
17954,354362000
17955,354367000
17956,354370000
17957,354373000
17958,354379000
17959,354393000
17960,354396000
17961,354406000
17962,354408000
17963,354410000
17964,354415000
17965,354425000
17966,354426000
17967,354428000
17968,354441000
17969,354444000
17970,354445000
17971,354446000
17972,354447000
17973,354450000
17974,354453000
17975,354455000
17976,354456000
17977,354458000
17978,354468000
17979,354477000
17980,354487000
17981,354499000
17982,354510000
17983,354511000
17984,354519000
17985,354521000
17986,354527000
17987,354530000
17988,354537000
17989,354546000
17990,354552000
17991,354556000
17992,354560000
17993,354561000
17994,354562000
17995,354565000
17996,354582000
17997,354586000
17998,354589000
17999,354591000
18000,354604000
18001,354612000
18002,354614000
18003,354622000
18004,354623000
18005,354632000
18006,354633000
18007,354634000
18008,354641000
18009,354657000
18010,354658000
18011,354661000
18012,354664000
18013,354668000
18014,354676000
18015,354686000
18016,354701000
18017,354705000
18018,354708000
18019,354710000
18020,354713000
18021,354715000
18022,354716000
18023,354723000
18024,354727000
18025,354736000
18026,354740000
18027,354744000
18028,354746000
18029,354750000
18030,354751000
18031,354760000
18032,354766000
18033,354776000
18034,354778000
18035,354780000
18036,354781000
18037,354785000
18038,354791000
18039,354793000
18040,354794000
18041,354796000
18042,354803000
18043,354805000
18044,354807000
18045,354813000
18046,354819000
18047,354825000
18048,354828000
18049,354837000
18050,354841000
18051,354844000
18052,354855000
18053,354856000
18054,354868000
18055,354869000
18056,354871000
18057,354872000
18058,354879000
18059,354881000
18060,354893000
18061,354894000
18062,354895000
18063,354898000
18064,354900000
18065,354905000
18066,354912000
18067,354915000
18068,354918000
18069,354919000
18070,354920000
18071,354921000
18072,354924000
18073,354927000
18074,354931000
18075,354934000
18076,354950000
18077,354953000
18078,354968000
18079,354971000
18080,354987000
18081,354988000
18082,354992000
18083,355002000
18084,355003000
18085,355008000
18086,355009000
18087,355016000
18088,355036000
18089,355039000
18090,355043000
18091,355046000
18092,355056000
18093,355061000
18094,355064000
18095,355065000
18096,355066000
18097,355069000
18098,355073000
18099,355080000
18100,355093000
18101,355095000
18102,355098000
18103,355100000
18104,355104000
18105,355117000
18106,355120000
18107,355123000
18108,355135000
18109,355139000
18110,355142000
18111,355148000
18112,355163000
18113,355166000
18114,355169000
18115,355170000
18116,355174000
18117,355185000
18118,355194000
18119,355196000
18120,355204000
18121,355208000
18122,355209000
18123,355212000
18124,355225000
18125,355226000
18126,355227000
18127,355230000
18128,355234000
18129,355239000
18130,355247000
18131,355257000
18132,355259000
18133,355260000
18134,355271000
18135,355281000
18136,355288000
18137,355290000
18138,355291000
18139,355310000
18140,355311000
18141,355315000
18142,355317000
18143,355320000
18144,355331000
18145,355333000
18146,352513000
18147,352515000
18148,352533000
18149,352544000
18150,352548000
